name;ans_freq;report_id
TEK390 Ingenjören och samhället 2019/2020 LP4-LP4;14 (35,00%);16928
TEK390 Ingenjören och samhället 2021/2022 LP4-LP4;11 (23,40%);21652
TEK396 Ekonomistyrning 2018/2019 LP3-LP3;17 (51,52%);14413
TEK400 Lean produktion 2018/2019 LP1-LP1;23 (74,19%);13218
TEK400 Lean produktion 2019/2020 LP3-LP3;30 (37,97%);16476
TEK400 Lean produktion 2020/2021 LP3-LP3;26 (48,15%);18885
TEK400 Lean produktion 2021/2022 LP3-LP3;16 (32,00%);21141
TEK475 Praktiskt ledar- och entreprenörskap 2018/2019 LP2-LP2;11 (20,37%);13813
TEK600 Digitalisation and society 2019/2020 LP2-LP2;10 (37,04%);16239
TEK600 Digitalisation and society 2020/2021 LP2-LP2;9 (25,00%);18105
TEK600 Digitalisation and society 2021/2022 LP2-LP2;19 (50,00%);20777
TEK630 Marketing and communication 2018/2019 LP1-LP1;15 (40,54%);13454
TEK630 Marketing and communication 2020/2021 LP1-LP1;15 (28,85%);17895
TEK630 Marketing and communication 2021/2022 LP1-LP1;21 (47,73%);20090
TEK630 Marketing and communication 2022/2023 LP1-LP1;12 (25,53%);22358
TEK685 Produktionsutveckling 2019/2020 LP2-LP2;17 (33,33%);16377
TEK685 Produktionsutveckling 2020/2021 LP2-LP2;23 (39,66%);18059
TEK685 Produktionsutveckling 2021/2022 LP2-LP2;20 (35,71%);20717
TEK690 Industrial management in theory and practice 2019/2020 LP1-LP1;18 (52,94%);15710
TEK690 Industriell verksamhetsutveckling i teori och praktik 2020/2021 LP3-LP3;20 (37,74%);18727
TEK690 Industriell verksamhetsutveckling i teori och praktik 2021/2022 LP3-LP3;23 (47,92%);21291
TEK700 Practical leadership and entrepreneurship 2020/2021 LP2-LP2;18 (31,03%);18267
TEK700 Practical leadership and entrepreneurship 2021/2022 LP2-LP2;14 (34,15%);20363
TEK700 Praktiskt ledar- och entreprenörskap 2019/2020 LP2-LP2;18 (38,30%);15780
